GEOID,ALAND,AWATER,INTPTLAT,INTPTLON,city,pop,perc_rent,perc_occ,housing_price,rent,rent_1br,under_10_p,over_65_p,median_age,white_p,black_p,native_amr_p,asian_p,hispanic_p,pov_p,no_hs_p,no_college_p,bach_degree_p,graduate_degree_p,med_hou_inc,km,pop_dens,res_tree,res_grass,street_tree,park_tree,park_grass,other_tree,other_grass,Shape_Area,land_area,res_treey,res_grassy,street_treey,park_treey,park_grassy,other_treey,other_grassy,total_treey,total_grassy,totally,median_year_built
36061018000,212522,0,40.7944017,-73.939595,NYC,6324,0.942762063,0.057237937,640600,909,1146,0.113851992,0.086970272,34,0.311195446,0.3371284,0.000451518,0.025142315,0.571790006,0.433902593,0.415391439,0.181636727,0.162120204,0.100687514,22326,0.212522,29756.91928,32898.83802,2881.468376,8091.233852,0,0,7184.803705,3717.246749,212509.73,212522,0.154802035,0.013558447,0.038072453,0,0,0.033807341,0.017491115,0.226681829,0.031049563,0.257731391,1955
36061018100,138438,0,40.792556,-73.9677459,NYC,8859,0.686752426,0.313247574,860400,1189,1122,0.063099673,0.303758889,51.4,0.66824698,0.129247093,0,0.06388983,0.146066147,0.077548256,0.054636399,0.10157753,0.333718097,0.385917661,95620,0.138438,63992.5454,6890.956554,1092.693915,10310.34185,0,0,2981.82601,2359.608681,138430.3926,138438,0.049776482,0.00789302,0.074476241,0,0,0.021539072,0.017044516,0.145791794,0.024937536,0.17072933,1963
36061018200,176900,0,40.7983211,-73.9418511,NYC,7434,0.961842558,0.038157442,,762,1312,0.06873823,0.143664245,34.3,0.13007802,0.384584342,0.00464649,0.043718052,0.487893462,0.350820554,0.196186357,0.261647336,0.231963829,0.117161392,31480,0.1769,42023.74223,20941.82812,2931.245762,7089.263238,158.1636306,66.63746871,5283.628694,2883.074098,176891.3695,176900,0.118382296,0.016570072,0.040074976,0.000894085,0.000376696,0.029867884,0.016297762,0.189219241,0.03324453,0.222463771,1951
36061018300,224323,187255,40.7967863,-73.9769266,NYC,7963,0.727820636,0.272179364,896700,2348,2552,0.091171669,0.172548035,37.1,0.814140399,0.034283561,0,0.057139269,0.164259701,0.079678271,0.085537253,0.070878041,0.484056219,0.309656944,150000,0.224323,35497.92041,5310.92597,820.5240124,5571.052957,35512.95366,4128.311616,5526.895598,3667.469363,221838.5391,224323,0.023675352,0.003657779,0.024834961,0.158311692,0.018403425,0.024638114,0.016349056,0.231460119,0.038410261,0.26987038,1939
36061018400,176581,0,40.7996841,-73.9450687,NYC,7387,0.869881711,0.130118289,641100,800,481,0.140923244,0.143630703,36,0.219845675,0.48328144,0.024600505,0.05821037,0.414782726,0.312181693,0.293080569,0.275829384,0.156777251,0.103696682,24007,0.176581,41833.49284,6271.95067,902.4158414,9890.445507,119.6262993,0,24586.81737,4859.71805,176573.013,176581,0.035518831,0.005110492,0.056010814,0.000677458,0,0.139238182,0.027521183,0.231445285,0.032631675,0.26407696,1969
36061018500,130395,0,40.7944999,-73.9663637,NYC,4756,0.738395225,0.261604775,971900,2648,3309,0.068755257,0.270815812,38.3,0.693229605,0.064970563,0,0.157275021,0.074642557,0.070857864,0.010275689,0.034837093,0.260150376,0.638596491,148984,0.130395,36473.79117,13392.52549,1217.940241,2388.51168,2913.582819,337.2016489,20420.77129,4348.295549,130388.6309,130395,0.102707354,0.009340391,0.01831751,0.022344283,0.002586001,0.156607012,0.033347103,0.299976159,0.045273495,0.345249655,1964
36061018600,121738,0,40.799106,-73.9497088,NYC,6282,0.952173913,0.047826087,,744,1343,0.108882521,0.113498886,34.4,0.212352754,0.639446036,0,0.020694046,0.303247373,0.372979215,0.323486683,0.357384988,0.082566586,0.046004843,37023,0.121738,51602.62202,29053.1335,3263.630245,6944.748246,1582.439167,474.4908917,2492.080758,1342.383707,121734.5138,121738,0.238652956,0.02680864,0.057046676,0.012998728,0.00389764,0.020470853,0.011026826,0.329169213,0.041733106,0.370902319,1953
36061018700,218111,185382,40.7994227,-73.9754109,NYC,9524,0.736988203,0.263011797,2000000,2147,2161,0.06898362,0.175136497,39.8,0.735720286,0.068143637,0,0.101742965,0.146682066,0.094343605,0.010161126,0.061692553,0.297575846,0.467556975,137179,0.218111,43665.83987,7133.420597,388.5847573,8567.330466,45914.01881,4398.072935,5225.822697,3375.227933,215970.1597,218111,0.03270546,0.001781592,0.039279681,0.21050758,0.020164379,0.023959464,0.015474818,0.306452185,0.037420789,0.343872974,1939
36061018800,148532,0,40.7975948,-73.9372599,NYC,4888,0.938562092,0.061437908,683300,1301,982,0.095949264,0.106178396,32.8,0.217266776,0.229746318,0,0.032119476,0.625818331,0.374307408,0.27736215,0.261291216,0.228595179,0.105292325,30000,0.148532,32908.73347,9770.016347,1005.984919,8264.651843,701.7005742,104.371939,5196.116838,2304.211268,148523.7912,148532,0.065777182,0.00677285,0.055642231,0.004724238,0.00070269,0.034983147,0.015513231,0.161126798,0.022988771,0.184115569,1965
36061018900,265404,0,40.7973281,-73.9642508,NYC,11014,0.869130869,0.130869131,1412500,810,,0.137733793,0.192754676,39.7,0.405393136,0.175776285,0,0.112674778,0.533775195,0.381124536,0.305941213,0.151719825,0.169981238,0.167854909,32284,0.265404,41498.99775,43156.9939,4430.187378,14532.58821,5074.081955,2211.882245,8308.00634,2273.702547,265392.2599,265404,0.162608679,0.01669224,0.054756478,0.019118333,0.00833402,0.031303245,0.008566949,0.267786734,0.033593209,0.301379944,1953
36061019000,103795,0,40.8019615,-73.9476195,NYC,3790,0.612709832,0.387290168,968200,1135,911,0.117150396,0.146701847,39.5,0.187862797,0.531926121,0,0.133773087,0.178100264,0.196306069,0.10003651,0.123402702,0.297918949,0.301204819,72692,0.103795,36514.28296,2601.269863,533.0997497,7288.372783,0,0,4789.066276,3694.766639,103790.5787,103795,0.025061611,0.005136083,0.07021892,0,0,0.046139663,0.035596769,0.141420193,0.040732852,0.182153045,1999
36061019100,223477,177936,40.8015611,-73.9722959,NYC,9124,0.642404372,0.357595628,1920500,2188,2221,0.078255151,0.244739149,44.6,0.705501973,0.087900044,0,0.092284086,0.225887769,0.087229819,0.08709422,0.099102666,0.320533122,0.380443389,131132,0.223477,40827.4677,7396.759027,471.2794474,9708.998906,45090.28335,8135.391211,2880.665515,2585.212642,221598.7406,223477,0.033098525,0.00210885,0.043445182,0.201766998,0.036403707,0.01289021,0.011568137,0.291200915,0.050080694,0.341281609,1939
36061019200,189850,175645,40.7987751,-73.9294062,NYC,4259,0.984707447,0.015292553,,454,414,0.171636534,0.126085936,35.5,0.148391641,0.444940127,0.00111156,0.041324255,0.489786335,0.484886026,0.38646789,0.29587156,0.08295107,0.028669725,16593,0.18985,22433.50013,34116.77826,3324.647686,4999.415876,4414.130157,955.4046719,3122.326697,2222.319439,190992.747,189850,0.179703862,0.017511971,0.026333505,0.02325062,0.005032419,0.016446282,0.011705659,0.245734269,0.034250049,0.279984318,1959
36061019300,175714,0,40.8005051,-73.9619565,NYC,9896,0.837638376,0.162361624,492000,1401,,0.038500404,0.164005659,34.1,0.353779305,0.214935327,0,0.095796281,0.369745352,0.225141098,0.219077986,0.120233825,0.250830344,0.244586157,50250,0.175714,56318.79076,3502.882843,501.788168,9880.008313,2552.295338,2381.28593,2607.692752,2840.522462,175706.7895,175714,0.019935138,0.00285571,0.056227781,0.014525282,0.013552056,0.014840552,0.016165601,0.105528753,0.032573367,0.138102119,1952
36061019400,175057,0,40.8004651,-73.9351859,NYC,5982,0.955637708,0.044362292,534200,656,1099,0.149782681,0.157973922,35.4,0.209796055,0.304078903,0.006642679,0.023236376,0.642427282,0.378360101,0.30306841,0.248742455,0.175804829,0.086770624,20846,0.175057,34171.72692,21565.65117,3258.813078,9360.557202,53.79169161,0,3181.738416,1779.94299,175048.8071,175057,0.123192167,0.018615726,0.053471482,0.000307281,0,0.018175442,0.010167791,0.195146372,0.028783517,0.223929889,1972
36061019500,218436,169837,40.804003,-73.9705048,NYC,7226,0.695839311,0.304160689,1137700,1476,1839,0.067395516,0.225435926,45.8,0.570578467,0.162330473,0.00465441,0.128840299,0.252560199,0.135857143,0.091021127,0.122535211,0.276056338,0.37165493,87083,0.218436,33080.62774,7017.005742,440.7707268,13699.21842,49277.20382,6569.812126,3922.779182,2476.023536,217215.6231,218436,0.032123852,0.002017848,0.062715021,0.225591037,0.0300766,0.017958483,0.011335236,0.338388394,0.043429684,0.381818077,1939
36061019600,177186,0,40.8028054,-73.9385762,NYC,4297,0.988179669,0.011820331,,737,293,0.10169886,0.204794042,40,0.156388178,0.404933675,0.035114504,0.021875727,0.498720037,0.379551122,0.264556584,0.370558376,0.08510003,0.074649149,18066,0.177186,24251.35169,1529.450336,343.6245375,6412.451357,2281.731158,164.5865191,7053.937351,2926.428596,177180.5077,177186,0.008631892,0.001939344,0.036190508,0.012877604,0.000928891,0.039810918,0.016516139,0.097510922,0.019384374,0.116895296,1974
36061019701,235976,0,40.805311,-73.9593993,NYC,655,0.995633188,0.004366812,,2200,3225,0.05648855,0.025954198,29,0.390839695,0.233587786,0,0.326717557,0.183206107,0.290076336,0.014675052,0.109014675,0.316561845,0.333333333,31111,0.235976,2775.706004,17116.99799,2278.519713,14867.38127,94204.50637,19749.57943,4950.441351,3968.542263,235965.4717,235976,0.072537029,0.009655726,0.063003785,0.399212235,0.08369317,0.02097858,0.016817567,0.555731629,0.110166464,0.665898093,2008
36061019702,47397,0,40.802189,-73.9579879,NYC,2720,0.735489221,0.264510779,671100,2033,1116,0.133455882,0.176838235,34.8,0.327573529,0.33125,0.012741471,0.089705882,0.201838235,0.168014706,0.111381323,0.119163424,0.344357977,0.243677043,83854,0.047397,57387.59837,967.447588,61.8203023,2396.540291,67.44032978,16.86008245,911.2473131,855.0470383,47394.91506,47397,0.020411579,0.001304308,0.050563122,0.001422882,0.00035572,0.019225844,0.018040109,0.091623426,0.019700138,0.111323564,1947
36061019800,225452,0,40.8043025,-73.9423627,NYC,2433,0.597390494,0.402609506,1161800,1506,1226,0.124537608,0.214138923,41,0.25811755,0.453760789,0,0.067817509,0.113851212,0.069420784,0.113610799,0.151856018,0.295275591,0.234533183,85083,0.225452,10791.6541,1800.014516,470.4765863,14885.84708,55321.14195,7645.645959,9252.170957,4480.767625,225441.7373,225452,0.007984025,0.002086815,0.06602668,0.245378803,0.033912522,0.041038318,0.019874597,0.360427827,0.055873934,0.416301761,1957
36061019900,226590,198119,40.806543,-73.9687765,NYC,8344,0.714447272,0.285552728,1049200,1790,1782,0.032837967,0.189597315,29.1,0.710810163,0.091323106,0.008423586,0.135186961,0.12008629,0.204661086,0.040015317,0.105303465,0.227264025,0.528814857,87453,0.22659,36824.21996,9751.550542,567.6227757,11174.22036,48532.95161,1114.371164,4062.477008,2663.893026,223571.9122,226590,0.043036103,0.002505065,0.049314711,0.214188409,0.004918007,0.017928757,0.011756446,0.32446798,0.019179518,0.343647498,1939
36061020000,129294,0,40.8057858,-73.9452337,NYC,3324,0.801873199,0.198126801,1145300,1149,1142,0.088447653,0.157039711,39.3,0.271961492,0.548134777,0,0.027075812,0.14410349,0.09566787,0.090554254,0.240827479,0.254098361,0.2490242,62194,0.129294,25708.8496,6646.083928,418.2906169,9082.767272,0,0,2718.487579,1772.71724,129287.3906,129294,0.05140288,0.00323519,0.070248946,0,0,0.021025628,0.013710746,0.142677454,0.016945936,0.15962339,1939
36061020101,55126,0,40.8064355,-73.9602048,NYC,1759,0.883211679,0.116788321,1375000,2338,2146,0.041500853,0.05173394,21.7,0.636725412,0.1176805,0.004698318,0.169982945,0.096077317,0.106687898,0.002183406,0.030567686,0.248908297,0.676855895,155250,0.055126,31908.71821,576.4542474,399.8248123,1680.388217,0,0,1639.442303,1213.123075,55123.29959,55126,0.01045703,0.007252926,0.03048268,0,0,0.02973991,0.022006369,0.070679621,0.029259295,0.099938915,1939
36061020102,83350,0,40.8050511,-73.9566329,NYC,4044,0.797518331,0.202481669,1127400,1567,1209,0.087042532,0.09371909,34.8,0.321463897,0.522997033,0,0.054154303,0.117705242,0.142433234,0.12367374,0.161472149,0.276193634,0.230769231,90375,0.08335,48518.29634,3077.366477,419.0934779,7255.455479,154.1493252,3.211444275,2232.756632,1293.409182,83346.56551,83350,0.036921014,0.005028116,0.087048056,0.001849422,3.85E-05,0.026787722,0.015517807,0.152606214,0.020584452,0.173190666,1939
36061020300,178225,0,40.808669,-73.9615617,NYC,3834,0.949771689,0.050228311,798600,2062,1835,0.01982264,0.039906103,20.5,0.555555556,0.094679186,0.010024589,0.247261346,0.165884194,0.288481142,0.026262626,0.045454545,0.323232323,0.511111111,56419,0.178225,21512.13354,19356.17751,13526.60329,2085.030196,323.5530107,33.72016489,313.1158169,894.3872307,178216.8039,178225,0.108605288,0.075896217,0.011698865,0.001815419,0.0001892,0.001756857,0.005018304,0.123876429,0.081103721,0.20498015,1939
36061020500,281121,381877,40.8105786,-73.9651393,NYC,5287,0.823625923,0.176374077,1625000,2549,1991,0.055040666,0.13731795,21.8,0.745980707,0.084925288,0.005286344,0.1331568,0.119727634,0.063066465,0.016949153,0.042143839,0.240036647,0.679340357,150347,0.281121,18806.8483,12747.02519,2566.746837,6225.384728,95042.69333,5370.33769,4970.512877,1585.650611,276375.3234,281121,0.045343554,0.009130399,0.022144858,0.338084644,0.019103296,0.017681044,0.005640456,0.423254101,0.033874151,0.457128252,1939
36061020600,148748,0,40.8082917,-73.9387853,NYC,3405,0.835002946,0.164997054,,1191,1108,0.055212922,0.085462555,37.6,0.275183554,0.555947137,0,0.022613803,0.206167401,0.248892826,0.156424581,0.288906624,0.223862729,0.119313647,41783,0.148748,22891.06408,11151.74025,1171.374299,11552.36792,415.8820337,65.03174658,2595.649836,2230.348049,148741.2992,148748,0.07497069,0.007874891,0.077664022,0.002795883,0.000437194,0.017449981,0.014994138,0.172880577,0.023306223,0.1961868,1964
36061020701,47273,0,40.8089775,-73.95846,NYC,2825,0.957384276,0.042615724,,1945,1917,0.055221239,0.050973451,29.1,0.550442478,0.069380531,0,0.226548673,0.159292035,0.265933058,0,0.063053674,0.341844711,0.455966649,62848,0.047273,59759.27062,126.0491878,133.2749374,2321.07135,60.21458016,0,661.5575207,1139.259857,47271.88943,47273,0.00266641,0.002819261,0.049099303,0.001273763,0,0.013994405,0.024099589,0.067033881,0.02691885,0.093952731,1939
36061020800,148566,0,40.8096485,-73.942008,NYC,5686,0.839815977,0.160184023,1191900,1668,1714,0.128385508,0.109743229,32.5,0.230214562,0.608160394,0.009148085,0.030777348,0.14474147,0.172298486,0.071111111,0.221520468,0.329356725,0.273450292,91780,0.148566,38272.55227,17552.95155,1811.254571,11936.13551,1271.731933,308.2986504,1394.569677,1673.965329,148560.4978,148566,0.118149183,0.012191582,0.080342309,0.008560047,0.002075163,0.00938687,0.011267486,0.216438409,0.025534231,0.24197264,1939
36061020901,115806,0,40.8115578,-73.9550032,NYC,3498,0.939946019,0.060053981,327800,853,743,0.140937679,0.144082333,36,0.143796455,0.420526015,0,0.027158376,0.51086335,0.327901658,0.17618198,0.347011597,0.160124888,0.049063336,30380,0.115806,30205.68882,19022.99017,2565.141115,2601.269863,792.423875,101.9633557,3206.627109,1708.488355,115801.8022,115806,0.164266015,0.02215033,0.022462306,0.006842684,0.000880467,0.027689646,0.014753021,0.221260652,0.037783818,0.25904447,1951
36061021000,203714,116287,40.813496,-73.9351482,NYC,6943,0.870681145,0.129318855,,980,1088,0.107734409,0.164338182,39.6,0.087570215,0.678957223,0,0.062076912,0.306207691,0.367852513,0.134667501,0.353762768,0.206378987,0.111319575,33409,0.203714,34082.09549,34018.82921,4737.683167,6078.461152,9601.415522,3588.788978,5384.789189,2538.6467,204719.6212,203714,0.166993084,0.023256542,0.02983821,0.047131839,0.017616801,0.026433084,0.012461818,0.270396218,0.05333516,0.323731378,1956
36061021100,347994,304929,40.8159057,-73.9631154,NYC,10709,0.727252099,0.272747901,557700,1286,1394,0.081893734,0.135400131,30.8,0.373610981,0.191427771,0.024278846,0.157717807,0.283966757,0.19936552,0.064043689,0.129700881,0.28559017,0.405610029,64328,0.347994,30773.51908,17083.27782,1965.403897,10459.67401,68908.76268,6658.929705,19868.40287,6061.60107,347270.2877,347994,0.049090725,0.00564781,0.030057053,0.1980171,0.019135185,0.057094096,0.017418694,0.334258974,0.042201689,0.376460663,1950
36061021200,176396,0,40.813761,-73.9390011,NYC,4160,0.929943503,0.070056497,340400,1696,2001,0.096634615,0.299038462,46.9,0.118028846,0.699038462,0,0.030528846,0.152644231,0.127708386,0.098388953,0.171173763,0.286536249,0.242520138,67483,0.176396,23583.30121,7260.272646,1296.620626,6593.897958,1327.932208,47.36880306,9981.971669,2987.446037,176388.3477,176396,0.041158942,0.007350624,0.037381222,0.007528131,0.000268537,0.056588424,0.016936019,0.142656718,0.02455518,0.167211898,1963
36061021303,153292,0,40.8145587,-73.9531391,NYC,6307,0.928205128,0.071794872,,1366,1382,0.10654828,0.116695735,34.8,0.196448391,0.507055652,0.014953866,0.050737276,0.308070398,0.182193303,0.211312027,0.216778806,0.220773759,0.13372582,55096,0.153292,41143.69961,2036.858532,394.2047848,6098.532679,999.5620307,1415.444064,2393.328846,1808.043127,153285.465,153292,0.013287442,0.002571594,0.039783764,0.006520641,0.009233646,0.015612875,0.011794765,0.075204721,0.023600005,0.098804726,1939
36061021400,135576,0,40.8177873,-73.9362053,NYC,3143,0.997295836,0.002704164,,1464,1646,0.063951639,0.213808463,42.1,0.112313077,0.738148266,0.009118541,0.039134585,0.116131085,0.112949411,0.070058997,0.257374631,0.220132743,0.296828909,60335,0.135576,23182.56919,9694.547406,1329.53793,4532.150734,7204.875232,9839.86526,4912.70688,2167.724886,135571.1727,135576,0.071506368,0.009806588,0.033428857,0.053142704,0.072578224,0.036235815,0.015989002,0.194313745,0.098373813,0.292687558,1959
36061021500,69708,0,40.8135272,-73.9494713,NYC,4277,0.965667915,0.034332085,,1250,1206,0.117138181,0.09492635,34.3,0.121814356,0.662380173,0,0.028524667,0.267711012,0.226048255,0.148292683,0.284227642,0.176910569,0.103089431,47241,0.069708,61355.94193,2264.871075,390.1904795,3034.011979,106.7805222,105.9776611,2750.602022,1287.789154,69705.2412,69708,0.032490834,0.005597499,0.043524588,0.001531826,0.001520308,0.039458915,0.018474051,0.117006163,0.025591859,0.142598022,1975
36061021600,173198,0,40.8006768,-73.954388,NYC,9267,0.833333333,0.166666667,975000,1405,1868,0.12690191,0.063450955,35,0.230171577,0.549368728,6.181818182,0.054494443,0.173087299,0.202546671,0.132935026,0.21896938,0.264525765,0.243465273,66506,0.173198,53505.23678,4101.01434,922.4873681,14576.74557,611.7801345,31.31158169,3615.283393,2739.361967,173189.3571,173198,0.023678185,0.005326201,0.08416232,0.003532259,0.000180785,0.020873702,0.01581636,0.132246466,0.021323346,0.153569812,1939
36061021800,181869,0,40.8032221,-73.9525241,NYC,6198,0.843150685,0.156849315,1077000,1335,1110,0.084704743,0.074378832,35,0.298160697,0.482575024,0,0.037431429,0.224749919,0.179841897,0.149009673,0.179871027,0.260248733,0.220405343,50156,0.181869,34079.47479,4585.139564,1063.790916,13043.28092,764.3237375,6.422888551,8671.702405,3859.353158,181862.5418,181869,0.025211221,0.005849215,0.071718,0.004202606,3.53E-05,0.047681036,0.021220511,0.148812863,0.027105042,0.175917906,1945
36061021900,279413,189776,40.8185701,-73.9603228,NYC,6121,0.972383721,0.027616279,,613,417,0.180362686,0.123019115,31,0.144584218,0.401568371,0.013532216,0.023362196,0.548766541,0.473208416,0.28555888,0.370682622,0.07805276,0.053304324,23536,0.279413,21906.63999,2141.230471,555.5798596,4243.92361,5472.301045,1108.751136,26713.59634,5524.487015,278864.1303,279413,0.007663317,0.001988382,0.015188712,0.019584991,0.003968144,0.095606133,0.019771761,0.138043153,0.025728288,0.16377144,1948
36061022000,174954,0,40.8057836,-73.950657,NYC,6503,0.828166858,0.171833142,2000000,1525,1757,0.107488851,0.128248501,33.8,0.26357066,0.472858681,0,0.0638167,0.193756728,0.170998001,0.082169601,0.198138029,0.285974499,0.260473588,90239,0.174954,37169.77034,11584.48236,1503.758782,15346.68933,476.0966138,17.66294351,2695.204608,2352.382932,174946.6714,174954,0.066214447,0.008595167,0.087718425,0.002721267,0.000100958,0.015405219,0.013445722,0.172059358,0.022141847,0.194201205,1939
